ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,Canada - BC,Canada - BC White Wine,CANADA,134536,DOMAINE D'OR WHITE,48162001855,16,1,11.5,103.99,0
Wine,France Wine,France Champagne Wine,FRANCE,145169,BOLLINGER - LA GRANDE ANNEE 2004/05,3052853079891,0.75,1,13.5,158.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,145797,BRUNELLO DI MONTALCINO RIS - FULIGNI 2007,726452009964,0.75,1,14.5,164.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,153734,WOLF BREWING COMPANY - INDIA PALE ALE,626990034568,0.65,1,6,5.69,NA
Beer,Import Beer,Asia And South Pacific Beer,NEW ZEALAND,170779,STEINLAGER PURE,72509197604,0.33,6,5,13.29,NA
Wine,France Wine,France Sparkling Wine,FRANCE,171983,PIERRE SPARR - CREMANT D'ALSACE BRUT ROSE,97871001656,0.75,1,12,26.49,1
Wine,France Wine,France Red Wine,FRANCE,173104,MOULIN A VENT - FAIVELEY 10/11,3351000911016,0.75,1,13.5,31.99,0
Spirits,Other Spirits,Schnapps and Akvavit,NORWAY,194662,AQUAVIT - LINIE,817469010101,0.75,1,41.5,39.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,202549,CALIFORNIA WHITE - APOTHIC WINEMAKERS BLEND,85000019733,0.75,1,12.5,13.49,0
Spirits,Vodka,Straight Vodka,CANADA,205575,SMIRNOFF - BLUE LABEL,776103000482,0.75,1,50,25.49,NA
Spirits,Whisky,Canadian Whisky,CANADA,209205,HIRAM WALKER - SPECIAL OLD,89540197098,1.75,1,40,49.99,NA
Spirits,Liqueurs,Whiskey Liqueurs,UNITED STATES OF AMERICA,221861,SOUTHERN COMFORT - FIERY PEPPER,88544000519,0.75,1,35,17.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,22319,PHILLIPS - ELECTRIC UNICORN WHITE IPA,626990122081,0.65,1,6.5,5.29,NA
Refreshment Beverages,Coolers,Malt-Based Coolers,UNITED STATES OF AMERICA,241570,TWISTED TEA HARD ICED TEA THE ORIGINAL,87692831020,0.355,6,5,12.29,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,24455,MALBEC - DOMAINE BOUSQUET RESERVE TUPUNGATO ORGANIC 2013,879716000242,0.75,1,15,18.99,0
Wine,France Wine,France White Wine,FRANCE,2527,MOUTON CADET BLANC,83960144045,0.75,1,12.5,13.49,0
Wine,France Wine,France Red Wine,FRANCE,262188,CHATEAU LA MISSION HAUT BRION 2011,626990252993,0.75,1,13,599,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,TURKEY,269241,YENI RAKI - MEY,8697530200011,0.35,1,45,26.49,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,293043,SAUVIGNON BLANC - STONELEIGH,9414505957010,0.75,1,12,16.49,0
Spirits,Whisky,Irish Whiskey,IRELAND,330076,MIDLETON - VERY RARE BOTTLED 11/13,80432534175,0.75,1,40,244.99,0
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,340380,SAUVIGNON BLANC - TWO OCEANS,6001497600555,0.75,1,11.5,8.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,346262,MERLOT - SHAFER NAPA 2013,13528200029,0.75,1,15.1,80.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,348870,RED BLEND - SANTA RITA SECRET RECIPE SR,686586001305,0.75,1,13,11.49,0
Wine,Fortified Wine,Port Wine,PORTUGAL,350660,COCKBURN'S - VINTAGE 2011,5010867801677,0.75,1,20,77.99,10
Wine,Chile Wine,Chile Red Wine,CHILE,361311,SYRAH - ERRAZURIZ MAX RESERVA ACONCAGUA 2014,608057104919,0.75,1,14.4,17.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,361790,MARTINI - ASTI,570209100,0.2,1,7,4.49,7
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,365080,CHARDONNAY - BAREFOOT,18341751055,0.75,1,13,7.99,0
Wine,Sake,Other Country Sake,CANADA,371369,YK3 - YU JUNMAI ALL KOJI SAKE,627843339984,0.375,1,14,15.49,6
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,376905,NAPA VALLEY RED - CARNE HUMANA 2012,864945000002,0.75,1,14.6,50.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,381897,SYRAH - VINA LEYDA CANELO SINGLE VINEYARD,7808734200238,0.75,1,14,22.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,408666,CEDARCREEK - MERLOT 2014,778913031533,0.75,1,12.5,17.99,0
Wine,Italy Wine,Prosecco Wine,ITALY,410886,FOSS MARAI - VALDOBBIADENE PROSECCO SUPERIORE BRUT 12/14,810287020116,0.75,1,11,26.49,1
Wine,France Wine,France Red Wine,FRANCE,413609,CHARMES CHAMBERTIN - DROUHIN 2012,12086573019,0.75,1,13.5,279.99,0
Wine,France Wine,France White Wine,FRANCE,430777,MARSANNAY BLANC - JC BOISSET 2008,3260980023742,0.75,1,12.5,32.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,448886,SHIRAZ - SHINGLEBACK RED KNOT MCLAREN VALE 12/13/14,857846000325,0.75,1,14,17.99,0
Wine,France Wine,France Red Wine,FRANCE,449355,COTES DU RHONE VILLAGES SABLET - DOMAINE DE PIAUGIER 2012/13,613649229000,0.75,1,15.5,20.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,450460,BUFFALO TRACE EXPERIMENTAL COLL RYE BOURBON RECIPE,808755011278,0.375,1,62.5,90.99,0
Spirits,Other Spirits,Schnapps and Akvavit,DENMARK,455675,AKVAVIT - BORNHOLMER,5703397100715,0.7,1,40,27.99,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,CANADA,45708,BIG ROCK - ALBERTA GENUINE DRAFT CAN,64294821116,0.355,15,5,17.29,NA
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,459891,PARADISE RANCH - PINOT NOIR ICEWINE 2014,626990050711,0.375,1,12,49.99,10
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,493759,MERLOT - EMMOLO NAPA 2013,831526000348,0.75,1,15.1,62.99,0
Spirits,Grape and Fruit Brandy,Brandy,SOUTH AFRICA,5173,K.W.V. - PAARL FIVE STAR V.S.O.P.,748294141114,0.75,1,40,21.49,NA
Refreshment Beverages,Coolers,Spirit Coolers,UNITED STATES OF AMERICA,522060,BEVE POMELO ORANGE,82000765417,0.355,6,5,8.29,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,527549,GMS - SCHILD ESTATE BAROSSA 2012,9327854004109,0.75,1,14,23.49,0
Spirits,Whisky,Canadian Whisky,CANADA,544213,ALBERTA PREMIUM - DARK HORSE,777680003033,0.75,1,45,26.99,NA
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,548354,DEEP LAYERED RED - INCEPTION,6001108069764,0.75,1,13.5,11.99,0
Wine,France Wine,France White Wine,FRANCE,570820,CROZES HERMITAGE BLANC - GUIGAL 13/14,3536650891004,0.75,1,13,32.99,0
Wine,France Wine,France Champagne Wine,FRANCE,593434,MICHEL LORIOT - BLANC DE NOIRS AUTHENTIC MEUNIER BRUT,626990195955,0.75,1,12,52.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,604264,INNISKILLIN OKANAGAN - SHIRAZ CABERNET 2012,620654132492,0.75,1,13.5,12.79,0
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CZECH REPUBLIC,611152,ABSINTH - GREEN TREE,8594001441723,0.5,1,70,48.99,NA
Wine,France Wine,France Red Wine,FRANCE,627364,CLOS VOUGEOT - DOMAINE JADOT 2011,3535921920108,0.75,1,13,159.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,630541,MALBEC - MANOS NEGRAS STONE SOIL SELECT MENDOZA 2010,852282002926,0.75,1,14,16.97,0
Wine,Italy Wine,Italy Red Wine,ITALY,638262,TOSCANA - FRESCOBALDI GIRAMONTE 07/08,8007425990376,0.75,1,14.5,99.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,651471,BIERZO - VINOS DE FINCA LOSADA 2010,8437009095010,0.75,1,14,22.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,672394,BARKERVILLE - WHITE GOLD,816052000109,0.65,1,4.9,4.89,NA
Wine,Germany Wine,Germany White Wine,GERMANY,689976,RIESLING BA - SELBACH OSTER BERNKASTELER BADSTUBE 2006,717215002445,0.375,1,11,74.79,10
Wine,France Wine,France White Wine,FRANCE,690891,POUILLY FUME - S DAGUENEAU & FILLES CLOS DES CHAUDOUX 10/11,3760048780131,0.75,1,13,37.99,0
Wine,France Wine,France Red Wine,FRANCE,694307,CHATEAUNEUF DU PAPE - CHATEAU DE LA GRANDE GARDIOLE 12/13,3263810140381,0.75,1,14.5,37.99,0
Spirits,Other Spirits,Ready to Serve Cocktails,CANADA,696161,LULU B COCKTAILS - CHOCOLATE MARTINI,57496004159,0.75,1,15,12.49,NA
Wine,Canada - Other,Canada - Other Fruit Wine,CANADA,7674,DOMAINE PINNACLE - ICE CIDER 2012,854745000142,0.375,1,11.5,26.49,10
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,768317,CABERNET SAUVIGNON - PAINTED WOLF THE DEN,6009801066073,0.75,1,14,13.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,771782,VAL D'OCA - VALDOBBIADENE PROSECCO SUP RIVE COLBERTALDO EX D,8000037001751,0.75,1,11.5,27.49,2
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,773002,ABERFELDY - 12 YEAR OLD,5000277003457,0.75,1,40,51.99,NA
Spirits,Rum,Spiced Rum,UNITED STATES OF AMERICA,774281,BACARDI - OAKHEART SPICED,80480981327,0.375,1,35,12.99,NA
Beer,Import Beer,USA Beer,UNITED STATES OF AMERICA,784215,NEW BELGIUM - FAT TIRE AMBER ALE,754527000226,0.355,6,5.2,15.49,NA
Wine,France Wine,France Red Wine,FRANCE,791657,COSTIERES DE NIMES - LE CLAIRON DES ANGES,3430560005653,0.75,1,13.5,13.29,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,793430,PALM BAY TROPICAL ICED TEA MANGO LEMON OASIS CAN,779469102371,0.355,6,5,10.29,NA
Wine,France Wine,France White Wine,FRANCE,795351,CHABLIS 1ER MONTEE DE TONNERRE - WM FEVRE 2013,3443620005999,0.75,1,13,53.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,80044,INNISKILLIN OKANAGAN - PINOT GRIGIO 2015,620654011094,0.75,1,12,12.99,0
Wine,France Wine,France Red Wine,FRANCE,808451,COTES DU RHONE VILLAGES CAIRANNE - BOUTINOT SAUVAGE 2012,3430560001549,0.75,1,14,26.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,828897,BARBARESCO - CANTINA DEL PINO OVELLO 2010,8924150000111,0.75,1,14.5,64.99,0
Wine,France Wine,France Red Wine,FRANCE,890723,VOLNAY 1ER SANTENOTS DU MILIEU - DOMAINE COMTES LAFON 2012,97985150011,0.75,1,13.5,219.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,895078,BAROLO - FRATELLI ALESSANDRIA MONVIGLEIRO 2011,8033286010397,0.75,1,15.2,71.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,897215,COLLI TOSCANA CENTRALE - FONTODI FLACCIANELLO 2010/11,626990197492,0.75,1,15,104.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,94979,BARBARESCO - GAJA 1998,8032636147325,0.75,1,14,216.99,0
Wine,France Wine,France Red Wine,FRANCE,957399,CHATEAU MARGAUX 2008,,0.75,1,13,1099,0
Spirits,Tequila,Gold Tequila,MEXICO,608570,DULCE VIDA - EXTRA ANEJO ORGANIC,898432002231,0.75,1,50,207.99,NA
Wine,France Wine,France White Wine,FRANCE,721654,VOUVRAY - DOMAINE DE VAUGONDY 2012,3760078211087,0.75,1,13,12.19,0
Wine,Other Style Wine,Rice Wine,CHINA,100990,HUANG ZHONG HUANG - SHAOXING RICE WINE AGED 8 YEARS,6904654901703,0.5,1,14,17.49,0
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,106260,PARADISE RANCH - MERLOT ICEWINE 2011,626990069263,0.2,1,11.5,27.49,10
Spirits,Whisky,Canadian Whisky,CANADA,112672,WISERS - SPECIAL BLEND,48415345286,1.75,1,40,49.99,NA
Wine,Italy Wine,Italy White Wine,ITALY,116434,PINOT GRIGIO DELLE VENEZIE- LAGARIA,726452001173,0.75,1,12.5,14.99,0
Spirits,Gin,Dry Gin,CANADA,1255,GILBEYS - LONDON DRY,776103000543,0.75,1,40,21.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,127050,CARMIGNANO - VILLA DE CAPEZZANA 2010,8003765100062,0.75,1,14,39.99,0
Wine,Fortified Wine,Sherry Wine,SPAIN,127761,GONZALEZ BYASS - PALO CORTADO VIEJO APOSTOLES AGED 30 YEARS,8410023090445,0.375,1,20,34.99,1
Wine,Germany Wine,Germany White Wine,GERMANY,134304,RIESLING KABINETT - DR LOOSEN ERDENER TREPPCHEN 2014,183103000068,0.75,1,7.5,26.49,6
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,136721,COURVOISIER - L'ESSENCE DE COURVOISIER,3049197710115,0.7,1,42,3120,NA
Wine,France Wine,France White Wine,FRANCE,149799,COTES DU RHONE BLANC - CHATEAU DES TOURS RESERVE 11/14,97985150134,0.75,1,14,45.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,178947,MOSCATO - YELLOW TAIL,839743000646,0.75,1,7.5,11.49,8
Wine,Italy Wine,Italy Red Wine,ITALY,181933,LANGHE NEBBIOLO - GAJA SORI SAN LORENZO 09/11,626990116349,0.75,1,14.5,529,0
Wine,France Wine,France Red Wine,FRANCE,186288,CHATEAU CHEVAL BLANC 2010,3660255004221,0.75,1,13,2499,0
Spirits,Whisky,Other Country Whisky,JAPAN,192559,NIKKA - PURE MALT BLACK,4904230101451,0.5,1,43,74.99,1
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,195172,CHARDONNAY - KIM CRAWFORD EAST COAST UNOAKED 2013/14,9419227005148,0.75,1,13.6,18.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,221069,PELLER ESTATES - PROPRIETORS RESERVE ROSE,48162010116,4,1,10.5,33.99,3
Wine,France Wine,France White Wine,FRANCE,227959,COTEAUX DU GEINNOISE - HENRI BOURGEOIS TERRE DE FUMEE 2011,3365910000913,0.75,1,12.31,12.49,0
Wine,Chile Wine,Chile Red Wine,CHILE,24059,PALO ALTO RESERVE - PALO ALTO,7804320214085,0.75,1,13.5,13.99,1
Wine,France Wine,France Red Wine,FRANCE,289371,CHATEAU RAUZAN SEGLA 2011,3277034726818,0.75,1,13.5,139.99,NA
Wine,Italy Wine,Italy White Wine,ITALY,31062,ORVIETO CLASSICO - RUFFINO,8001660126750,0.75,1,12,11.49,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,343954,HOWE SOUND - YOU'RE MY BOY BLUE BLUEBERRY WHEAT ALE,855287001291,1,1,4.5,8.49,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,3467,JOHNNIE WALKER - RED LABEL,622153631025,0.375,1,40,14.99,NA
Wine,France Wine,France Red Wine,FRANCE,346783,CHATEAU CLERC MILON 2012,878448002333,0.75,1,13,88,0
Wine,France Wine,France Red Wine,FRANCE,347088,CHATEAU DUHART MILON 2012,714153177723,0.75,1,13,180,0
Wine,France Wine,France Champagne Wine,FRANCE,374736,RUINART - DOM RUINART 98/02,3185370136911,0.75,1,12.5,235.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,384651,DOURO - QUINTA DO VALE MEAO 2012/13,5607425212015,0.75,1,14,119.99,0
Spirits,Whisky,Canadian Whisky,CANADA,387209,CENTENNIAL - CANADIAN RYE LIMITED EDITION,774827872095,0.75,1,40,22.49,NA
Wine,France Wine,France White Wine,FRANCE,387878,RIESLING - ZIND HUMBRECHT CLOS WINDSBUHL 2011,3760163405087,0.75,1,13,86.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,390898,CHIANTI CLASSICO RISERVA - SAN FELICE IL GRIGIO 11/12,709067110096,0.75,1,14.5,26.49,0
Wine,Other Country Wine,Other Country Red Wine,CANADA,399766,LDB GIFT BOX $150,626990217909,0.75,3,13.5,130.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,404160,MCCLELLANDS - ISLAY,5010496000427,0.75,1,40,39.99,NA
Wine,France Wine,France White Wine,FRANCE,429399,CHASSAGNE MONTRACHET 1ER CLOS ST JEAN - DOM BLAIN GAGNARD 13,626990223689,0.75,1,13,114.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,448159,FERNIE - SLINGSHOT IPA CAN,626990220275,0.355,6,4.5,11.29,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,455980,MALBEC - BODEGA RENACER PUNTO FINAL,98709085602,0.75,1,14.2,16.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,481838,VALPOLICELLA CLASSICO SUPERIORE RIPASSO - FOLONARI 12/13,8000160631955,0.75,1,13.1,15.49,0
Wine,France Wine,France Red Wine,FRANCE,482646,BEAUNE 1ER CHAMPS PIMONT - DOMAINE JACQUES PRIEUR 2011,3760155254082,0.75,1,12.5,66.99,0
Wine,France Wine,France Red Wine,FRANCE,499533,PAYS D'OC PINOT NOIR - FRENCH RABBIT,604174001797,1,1,13,12.49,0
Spirits,Rum,Spiced Rum,CANADA,500538,CAPTAIN MORGAN - SPICED,87000151109,1.14,1,35,35.99,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,52050,MATTHEW GLOAG - THE FAMOUS GROUSE,5010314750008,0.75,1,40,24.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,520585,ETNA ROSSO - PIETRADOLCE 12/13/14,726452012797,0.75,1,14.5,25.49,0
Wine,Italy Wine,Italy White Wine,ITALY,534214,PINOT GRIGIO DELLE VENEZIE - DANZANTE,652626759840,0.75,1,12.5,12.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,534909,GEHRINGER - OPTIMUM PINOT NOIR 2015,623871020092,0.75,1,12,18.29,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,555862,CABERNET SAUVIGNON - J LOHR PASO ROBLES HILLTOP 12/13,89121348529,0.75,1,14.9,42.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,556696,SHIRAZ - JACOB'S CREEK RESERVE BAROSSA,80432353073,0.75,1,14,14.99,0
Wine,France Wine,France Rose Wine,FRANCE,559393,VENTOUX ROSE - LA VIEILLE FERME,631470000124,0.75,1,13,12.49,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,566901,MERLOT - J LOHR LOS OSOS PASO ROBLES 2013,89121188521,0.75,1,13,22.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,570556,LANGHE ROSSO- TENUTA ROCCA ORNATI 09,8029095001053,0.75,1,14.5,26.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,572917,NERO,63657006610,1.5,1,12,11.99,0
Spirits,Whisky,Irish Whiskey,IRELAND,592071,JAMESON - IRISH,80432500101,0.05,1,40,3.29,NA
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,592881,SAUVIGNON BLANC - PORCUPINE RIDGE,746925000939,0.75,1,13,11.49,0
Spirits,Rum,Flavoured Rum,CANADA,614289,CAPTAIN MORGAN - PINEAPPLE RUM,82000776642,0.75,1,35,22.49,NA
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,61440,HENNESSY - X.O. THE ORIGINAL,88110153052,0.75,1,40,269.99,NA
Wine,Fortified Wine,Other Fortified Import Wine,SPAIN,614834,ALVEAR - PEDRO XIMENEZ SOLERA 1927,766238809777,0.375,1,16,28.49,10
Wine,Canada - BC,Canada - BC White Wine,CANADA,61499,PELLER ESTATES - PROPRIETORS RESERVE WHITE,48162008854,4,1,11.5,31.49,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,618421,NAKED GRAPE - PINOT GRIGIO,63657018217,1.5,1,12.5,14.99,1
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,679621,CLYNELISH - 14 YEAR OLD,5000281016559,0.75,1,46,91.99,0
Wine,Italy Wine,Italy White Wine,ITALY,689877,SUDTIROL ALTO PINOT BIANCO - NALS MAGREID SIRMIAN 2012,8019356001342,0.75,1,13.5,26.49,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,690594,MT BEGBIE - BEGBIE CREAM ALE,629216905949,0.65,1,4.5,4.69,NA
Wine,Australia Wine,Australia White Wine,AUSTRALIA,692509,PINOT GRIS - EDDYSTONE POINT TASMANIA 2013,9311043708190,0.75,1,13.5,20.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,699322,BELSTAR - CUVEE ROSE,8000872049017,0.75,1,11,16.99,0
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,699397,CHUM CHURUM - PEACH,8802340112168,0.36,1,14,7.99,NA
Spirits,Gin,Dry Gin,CANADA,70177,YUKON SHINE - AURAGIN,6278430878924,0.75,1,40,44.49,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,72223,RIOJA CRIANZA - ANTANO,8410261147208,0.75,1,13.5,10.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,745620,CHARDONNAY - PAUL HOBBS RUSSIAN RIVER 2014,897941000158,0.75,1,14,67.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,754077,DOURO - QUINTA DA ROMANEIRA,5605538000932,0.75,1,13.5,34.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,756650,LAGAVULIN - 12 YEAR OLD NATURAL CASK STRENGTH,5000281035031,0.75,1,56.8,129.99,0
Wine,France Wine,France Red Wine,FRANCE,759944,CHATEAU COS D'ESTOURNEL 2006,,0.75,1,13,188,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,78113,FORT BERENS -  MERITAGE 2014,626990121992,0.75,1,14.5,24.99,0
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,787838,CHENIN BLANC - THE ROYAL OLD VINE,784585012169,0.75,1,13,9.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,78915,ROAD 13 - SEVENTY-FOUR K 2013,626990081388,0.75,1,14.2,21.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,797001,CHARDONNAY - TEMPUS TWO COPPER SERIES WILDE 2012,9315743501891,0.75,1,13.14,18.37,0
Wine,France Wine,France White Wine,FRANCE,811232,PETIT CHABLIS - WM FEVRE 2014,3443620008587,0.75,1,13,25.49,0
Spirits,Liqueurs,Fruit Liqueurs,CANADA,81422,MCGUINNESS - CHERRY WHISKY,48415448451,0.75,1,15,18.49,NA
Spirits,Gin,Flavoured Gin,CANADA,816512,LONG TABLE - CUCUMBER GIN,626990214465,0.75,1,44,44.99,NA
Wine,France Wine,France Red Wine,FRANCE,81927,COTE ROTIE - JAMET,831906002108,0.75,1,13.5,136.99,0
Wine,France Wine,France White Wine,FRANCE,826156,PULIGNY MONTRACHET - FRANCOIS CARILLON 2014,3322718039347,0.75,1,13,94.99,0
Wine,France Wine,France White Wine,FRANCE,830596,CHATEAU LA MISSION HAUT BRION BLANC 2010,626990174509,0.75,1,13,1599,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,861245,LABATT - WILDCAT STRONG CAN,,0.355,6,6.1,7.49,NA
Spirits,Other Spirits,Ready to Serve Cocktails,CANADA,870394,SAGE MIXOLOGY - CRANBERRY BLACKCURRANT,627843374701,0.75,1,10,13.99,NA
Spirits,Rum,Dark Rum,BARBADOS,880401,PLANTATION -  20TH ANNIVERSARY XO,695521151203,0.75,1,40,74.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,885970,BAROLO - RENATO RATTI ROCCHE DELL'ANNUNZIATA 2011,8029358000359,0.75,1,13.5,99.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,89482,BAROLO - ALDO CONTERNO BUSSIA COLONNELLO 09/10,831906002559,0.75,1,14,179.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,897421,MONTEFALCO SAGRANTINO - BELLAFONTE COLLENOTTOLO 2010,726452012087,0.75,1,15.5,52.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,929661,MOLSON - OLD STYLE PILSNER CAN,56327593275,0.355,15,5,19.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,995415,TREE BREWING - HELLES LAGER,624524215131,0.355,6,5,11.99,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,911404,MOOSEHEAD LAGER,776029700282,0.341,12,5,18.29,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,516542,PARALLEL 49 - APRICOTOPUS APRICOT SOUR WHEAT,626990234937,0.65,1,6.3,4.69,NA
Wine,France Wine,France White Wine,FRANCE,109975,CHABLIS GRAND CRU LES PREUSES - DOMAINE WM FEVRE 11/12,3443620006057,0.75,1,13,109.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,11130,DEWAR'S - WHITE LABEL,622153612048,0.75,1,40,21.49,NA
Wine,Canada - Other,Canada - Other Sparkling Wine,CANADA,1123,BABY DUCK,48162000971,1.5,1,6.9,11.29,6
Spirits,Liqueurs,Fruit Liqueurs,NETHERLANDS,129353,BLUE CURACAO - BOLS,80915078547,0.75,1,21,17.99,0
Spirits,Whisky,Irish Whiskey,IRELAND,14910,BUSHMILLS - TRIPLE DISTILLED,83300083218,0.75,1,40,29.99,NA
Wine,France Wine,France Red Wine,FRANCE,166017,LATRICIERES CHAMBERTIN - DOMAINE FAIVELEY 12/13,3351000751117,0.75,1,13,282.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,168641,SANDHILL - CABERNET MERLOT VANESSA VINEYARD 2014,58976013425,0.75,1,14.5,17.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,169383,JUMILLA - EL PETIT BONHOMME,8437005068711,0.75,1,14.5,13.29,0
Wine,France Wine,France Red Wine,FRANCE,169797,COTES DU RHONE VILLAGES PLAN DE DIEU - MEFFRE ST MAPALIS,3142920024401,0.75,1,13.5,15.99,0
Wine,Israel Wine,Israel Red Wine,ISRAEL,179580,CANAAN RED - DALTON 2006 MEVUSHAL KOSHER,33115031218,0.75,1,13,15.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,181909,LANGHE NEBBIOLO - GAJA COSTA RUSSI 09/11,626990116363,0.75,1,14.5,499.99,0
Wine,France Wine,France White Wine,FRANCE,186734,CHATEAU HAUT BRION BLANC 2010,3277031102707,0.75,1,13,1599,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,189415,SHIRAZ - GEORGE WYNDHAM BIN 555,80432127070,0.75,1,14,14.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,190348,SHIRAZ - WOLF BLASS GREY LABEL MCLAREN VALE 11/12,98137419765,0.75,1,14.5,33.99,0
